Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Ensembl_ID,GeneSymbol
ENSG00000175445.17,6841.38941069566,1.66034394282503,0.402490769452787,4.12517272155677,3.70456634581851e-05,0.0037338129222328,ENSG00000175445,LPL
ENSG00000175766.13,15.1618585189565,2.06447651570974,0.656977252505371,3.14238660141868,0.0016757661090659,0.0439302481265285,ENSG00000175766,EIF4E1B
ENSG00000176029.14,29.1582094694564,1.44474159048186,0.36421163897472,3.96676392481279,7.28550913575149e-05,0.0057230146987796,ENSG00000176029,C11orf16
ENSG00000176194.18,481.623309500984,2.19174667282246,0.553221590317538,3.96178802704435,7.4390571166149e-05,0.0057915315875902,ENSG00000176194,CIDEA
ENSG00000176840.12,7.66578255304052,2.13974683530941,0.586763403283886,3.6466944314081,0.0002656354974903,0.0136220598129521,ENSG00000176840,MIR7-3HG
ENSG00000177359.20,216.977654629023,1.48312610620885,0.413295539353805,3.58853644664965,0.0003325395107026,0.0158105337019599,ENSG00000177359,OVOS2
ENSG00000177363.5,236.676166856245,1.18564876014177,0.329352777625172,3.59993551197898,0.0003182961101657,0.0155072469911042,ENSG00000177363,LRRN4CL
ENSG00000178162.8,107.791383533577,1.23254168676307,0.379356742743955,3.24903065607291,0.0011579899777866,0.0349958734226086,ENSG00000178162,FAR2P2
ENSG00000178372.8,4542.83333133463,1.73966035137129,0.529924979866058,3.28284269937795,0.0010276599150901,0.0325284088826042,ENSG00000178372,CALML5
ENSG00000178403.4,23.8926304844195,2.27427910204487,0.596762391160567,3.81102954162698,0.0001383892261337,0.0088374084765004,ENSG00000178403,NEUROG2
ENSG00000178597.7,10.7096264638252,4.34253701857315,1.03596649484236,4.19177361448735,2.76782115200596e-05,0.0030192023768875,ENSG00000178597,PSAPL1
ENSG00000178795.9,5.92334405992659,1.72705874294061,0.42125528870084,4.09979124123735,4.13522980847588e-05,0.0040152499013567,ENSG00000178795,GDPD4
ENSG00000178934.5,37.1786462668686,1.88486733539911,0.464213738077963,4.06034371839843,4.90005268409487e-05,0.0044331972708858,ENSG00000178934,LGALS7B
ENSG00000179059.10,18.3093509458219,3.49732962203548,0.778484187277615,4.49248639752819,7.03964161208923e-06,0.0011044084490651,ENSG00000179059,ZFP42
ENSG00000179066.8,88.1883418662819,1.29972585175618,0.420414697121406,3.09153286185151,0.0019912594022722,0.0483711850573108,ENSG00000179066,LOC124904701
ENSG00000179148.10,68.0747065543453,-1.11658263813296,0.305374960092027,-3.65643154827258,0.0002557506643134,0.0133696596016957,ENSG00000179148,ALOXE3
ENSG00000179256.2,6.42359069368621,1.37483714974296,0.431918794271382,3.18309174774907,0.0014571143498054,0.0404402026069205,ENSG00000179256,SMCO3
ENSG00000179292.5,26.6661990298054,1.48715658930713,0.467086342426696,3.1839008213787,0.0014530478829594,0.0403923875206557,ENSG00000179292,TMEM151A
ENSG00000179304.17,3.2545503700056,1.02867758758276,0.299506043614253,3.43458040168178,0.0005934719871829,0.0226576291141982,ENSG00000179304,FAM156B
ENSG00000179593.16,2336.85537130978,1.97975687023021,0.443373315136254,4.4652143073198,7.9988644318817e-06,0.001219262703027,ENSG00000179593,ALOX15B
ENSG00000179915.24,148.813377181477,-1.99846689595349,0.431722571285813,-4.62905353778792,3.67340797067527e-06,0.0007235564157095,ENSG00000179915,NRXN1
ENSG00000180116.15,2.40293167884616,2.51067751756047,0.702928294347877,3.57174058541729,0.0003546165788265,0.0163569939353008,ENSG00000180116,REDIC1
ENSG00000180209.12,23.7491768278044,1.07199096198126,0.309262295845644,3.46628404555433,0.0005277054641246,0.0208629202972772,ENSG00000180209,MYL11
ENSG00000180269.8,85.6793962241057,2.32180728535504,0.704166391059294,3.29724240582157,0.0009763919228396,0.0316615518158811,ENSG00000180269,GPR139
ENSG00000180318.4,10.7211779363555,1.64770341730677,0.527167296275035,3.12557973332079,0.0017745495633505,0.0451763097848558,ENSG00000180318,ALX1
ENSG00000180440.4,7.71975667641438,2.15326056645235,0.592543656273781,3.63392729574249,0.0002791395508064,0.0141916523839197,ENSG00000180440,SERTM1
ENSG00000180458.2,15.9991464247977,1.92881441362594,0.422633802045759,4.56379590153347,5.0236919495169e-06,0.0008835033749992,ENSG00000180458,
ENSG00000180537.13,116.775773158462,-1.61535066227646,0.392727500085599,-4.11315902737745,3.90281331326338e-05,0.003865803876672,ENSG00000180537,RNF182
ENSG00000181092.10,4442.61713336065,2.26405977440504,0.562658590584296,4.02386067198213,5.72517955937239e-05,0.0049584658143609,ENSG00000181092,ADIPOQ
ENSG00000181195.11,50.9492057902119,1.64866675449037,0.446328341612722,3.6938428524015,0.0002208903414211,0.0121825441100609,ENSG00000181195,PENK
